artistName,id,genres
18pm,2tK4wpRrhB2TmfQ6HPhVvJ,
The Microphones,7Ht57YadlBXcFJDK3plmhO,"alternative rock, anti-folk, chamber pop, experimental rock, freak folk, indie rock, lo-fi, lo-fi indie, noise pop, olympia wa indie"
PLURBS,4Egv4wu7El020h934xOrOU,
Tsunami J.,4n2goZYIwjKnEZHtg1YxAm,"emo rap, zxc"
Horrendous,1Na6P4MqOassrZtvT9Z12s,"new wave of osdm, progressive death metal"
An Autumn for Crippled Children,7yMpYMZTr6Hm1Dm5CR0CRZ,"atmospheric black metal, avant-garde black metal, blackgaze, british black metal, depressive black metal, dutch black metal, voidgaze"
MØL,2hVWBpjLW4Q7fboYz2pVYK,ghanaian alternative
Oak Pantheon,64HCoW07IHywqXaPikk5Oj,"blackgaze, chaotic black metal, folk black metal, minneapolis metal, usbm"
Totalselfhatred,155cULXraV93ztC81ncvBz,"depressive black metal, pagan black metal, voidgaze"
Relaxing White Noise,1zwb7kBKmfa6k5AtJhwJL0,
Katy Perry,6jJ0s89eD6GaHleKKya26X,"dance pop, pop, post-teen pop"
Clams Casino,5vSQUyT33qxr1xAX2Tkf3A,"escape room, experimental hip hop, psychedelic hip hop, underground hip hop"
Asmr,7nR813jWFgkPsXs1GjrzZk,"asmr, sleep"
Michael Ghelfi,17njitvUNAIx81UoflmQyi,
Nox Arcana,2vmxXfIAWKLWbN1yGgHdou,"dungeon synth, ethereal wave, medieval folk, neoclassical darkwave, rune folk"
Brandon Fiechter,2XDOBQOobSTxtmFhWKdm6x,middle earth
Disturbed,3TOqt5oJwL9BE2NG9MEwDa,"alternative metal, nu metal, rap metal"
Celldweller,4BKyei61gtyDFxlKhcvBJJ,"alternative metal, future rock, industrial metal, industrial rock, nu metal, rap rock"
Junior Varsity,27tsCOGutD6wmFnv4eKWMp,modern alternative pop
Baths,5zS8r5hRRk1jzD41yYS1NO,"chillwave, indietronica, wonky"
Mk.gee,7tr9pbgNEKtG0GQTKe08Tz,"alternative r&b, indie soul, vapor soul"
ESPRIT 空想,6eDKMXn3OBIkI8jcY7JtlI,vaporwave
twil,53CQUfjaBNRwV2nFro1nac,pony
MERISMOS,2nrmpMJq2Pbg4kPiUMEZbd,
TOPAZ,76bAuLD5jMIT1YDJ84KB8l,"indie r&b, new jersey rap"
Ashes,0fkTQEEyEyH71i9tDhS7CO,"christian alternative rock, christian rock"
Goth Babe,7o96HO2zrujyATtVsqGhh3,"indie rock, modern rock"
Memo Boy,2jwC7uml6QVgLBfx1Hbtek,weirdcore
Cult Leader,6WCWkB4bGX2HDsoyQb6KyL,"chaotic hardcore, mathcore, post-doom metal, sludgecore, utah metal"
808Tie,5ZM3LKE2VKAxEAg2ojYval,
Vanessa Weisz,7dvGiSfugWRPvRmuptKcHA,
John Forest Gray,5OobxjGL45yN0GhyEpersP,
imslump,52AtCZCr01TbLpZDjaeHMH,
Treyarch Sound,0eYjOxLFtSZHGymJMASQiU,
Phil Reynolds,3NBrt8JfhJ7ucWdqrsxQbU,
Sleepy Moon,2QRn1QIBN1ayOLFvAMVrIc,sleep
Zone Out,5UCAXVoSSpKZMGnyrTU4hY,white noise
The Caretaker - Everywhere at the End of Time,,
Underoath,3GzWhE2xadJiW8MqRKIVSK,"christian metal, christian metalcore, melodic metalcore, metalcore, pop punk, screamo, tampa indie"
John Klemmer,6HkwRgGXuqTufwpEh2dwGK,"jazz funk, smooth jazz"
John Ocean,0UWgEdhywZEON8EtIBYGoL,background music
Weather Batches,44RZwyPFg40Ferde44wbGT,
Picturesque Sound,4kmwcaEZw9Xs2GMUGKaR3D,
Sleep Genius,12feGAYnkGkOpubXHFo6rw,
The Railwayers,2YdRFg3oHeTDQi1OMLg95m,
Memorable,216iyhH3TpJJYO9zF1zyxV,sound
Whales Sample,0sWkEbH2U6YtdZurTXUhe6,whale song
Underwater Sound,2KJNQj4A21Hd22sjTEpTiq,water
Oceanografers,4L9auJxQTdLdRXVkeg0CTZ,whale song
Winds of Spirits,2o4Z8cAefTvOBs6BPzA3Vv,whale song
Binaural reality,3KpX5Ou0IqshHEM41e3AOn,"asmr, whale song"
Sounds of Ice,0XzyojMCU3KQJ86WLrfFLB,whale song
Newfound Interest in Connecticut,6r2WWT5OW7Xwev9B0qfAW0,"lo-fi indie, screamo"
Knifeplay,7oT0M95uIX2aJGN4we092i,philly indie
Meltt,2iHrc69sZgyWFBAhLpS3oH,
No Mana,20yuGdfbRkW0HH3OfG1Nkg,"complextro, edm, electro house"
Nyquill,0lWqGNcDng1iDJFfD4n24T,wave
Grouper,31uyAcnY0kjjKKIQZMKX4i,"ambient, ambient pop, art pop, chamber pop, dream pop, drone, electra, experimental ambient, experimental pop, freak folk, modern dream pop"
The Best Pessimist,6W4aup6f745SyZe2vShUnZ,"instrumental post-rock, post-rock"
Tor Lundvall,4wLng1JS1GSvps2dPloyzf,ambient pop
Tidecruz,1JRXfBThwZCQ5dexOjNEy2,
Stanley Turrentine,2dRsXWVnkku2cMDtV1h6NP,"bebop, hard bop, jazz, jazz saxophone, soul jazz, stride"
Brad Mehldau,2vI9KFm0fwSfPrpEgOeIbq,"contemporary jazz, contemporary post-bop, jazz, jazz fusion, jazz piano, modern jazz piano, stride"
LØVE/LOSS,7acNNYukiXMWJSyFzQI7pF,
OG BURIALGROUND,1FBwjwmXhUSNobwsW8gt9a,
The Ocean,6fuALtryzj4cq7vkglKLxq,"alternative metal, atmospheric post-metal, atmospheric sludge, djent, post-metal, post-rock, progressive metal, progressive sludge, sludge metal"
MAYDAY PRODUCTION,4jDbGh7HlqxYFlSpv085Sv,
Wires,3OByLyAceWxfJwpg7MY5yQ,
Paul T & Edward Oberon,7ihfAlbqCcpFJh58JqLegp,uk dnb
PokemonBagBruh,2yVJCfszl9OlvOhNAsPjZv,
Berried Alive,0gZTdTYGI2ABqOENQ31u5e,djent
Kane Brown,3oSJ7TBVCWMDMiYjXNiCKE,"black americana, contemporary country, country road"
usr/friendly,2Tf35i1626AZKiQqUx2xfE,
Sleepy Gonzales,4aOXTZ1hY3VhWkqnJhFn2u,
Pretend,0GByy3DcfbQwDvXGCWmzv9,"album rock, art rock, classic rock, folk rock, lilith, mellow gold, new romantic, new wave, new wave pop, permanent wave, pop rock, rock, soft rock"
Blvc Svnd,1T7n9eX0vgpL6EdY1Qv5IU,dark trap
Kavinsky,0UF7XLthtbSF2Eur7559oV,"electro house, filter house"
Christopher Jackson,6sLwRSXSUF5JTUnQaFenyj,"hollywood, show tunes"
Fall Out Boy,4UXqAaa6dQYAk18Lv7PEgX,"emo, modern rock, rock"
Ørdop Wolkenscheidt,7kMXAaL47nt5wVkkyEbiON,
Slow Crush,3nOrhUtscermNwmfBQRZZv,"belgian indie rock, belgian post-rock, dreamo, grungegaze, nu gaze, shoegaze"
Wulven,3EMD7ESIVW9LpB697AfU0e,
R.A.D,4CEjBycMRam14Va0nHBRAI,
meat computer,7JU13ATc2v3kzIuSqNNPWN,"glitchcore, hyperpop, underground hip hop"
Teddy,33qOK5uJ8AR2xuQQAhHump,
The Pilgrim,2WnmyZFTWKPtt5HZ8frDdq,modern psychedelic folk
Nosgov,6FK0azeTwe5RwhUAkpkhnh,"glitchcore, underground hip hop"
archipiélagos,2PRjdrnN3crdykcsLu1S6d,"5th wave emo, math rock latinoamericano"
John Mayer,0hEurMDQu99nJRq8pTxO14,"neo mellow, pop rock, singer-songwriter"
DyMe-A-DuZiN,7zL88MvOpaSJhQeZZs9GnO,nyc rap
Logan Docherty,7amQ98BuFYDzaxShGajJ1e,
Sophia Scott,3lNLsfeVJSiSyjk2tXnPAp,"alt z, contemporary country, country pop"
John Mark Nelson,7JhOzFlNJjcRrFan1wlwYB,"indiecoustica, minneapolis indie, stomp and holler"
Korn,3RNrq3jvMZxD9ZyoOZbQOD,"alternative metal, funk metal, nu metal, rap metal, rock"
Lakou Mizik,2AzO6D2TXB9qEqL6UfUU8r,haitian dance
Jordan Ward,3DGlTwdM5Dim9XQipb3jMf,"alternative r&b, chill r&b, indie hip hop, indie r&b"
Cleo Sol,3ETLPQkcEd7z4k3IbZmXMq,"alternative r&b, chill r&b, high vibe, indie r&b, indie soul, uk contemporary r&b, uk funky"
Jungle,59oA5WbbQvomJz2BuRG071,"indie soul, uk contemporary r&b"
Jorge Drexler,4ssUf5gLb1GBLxi1BhPrVt,"cantautor, latin afrobeat, latin alternative, latin rock, rock en espanol"
Montell Fish,5nvWOyAkfNgVLKESq4fOj2,pittsburgh rap
Omar Apollo,5FxD8fkQZ6KcsSYupDVoSO,"alternative r&b, bedroom pop, bedroom soul, chill r&b, indie r&b, pop, r&b"
serpentwithfeet,1O9iHQjrVuiAYOJFCBeFSl,"alternative r&b, art pop, escape room, experimental r&b, indie soul"
Dijon,0knGpCTbmG4ctl1wzYRZs4,"alternative r&b, bedroom soul, indie r&b"
Logic1000,2EFsfh1zewsSWhDINv7j1I,"electronica, float house, ukg revival"
Orion Sun,2efrqekWSHlvhATD50AG3m,"alternative r&b, bedroom pop, chill r&b, indie pop, indie r&b, indie soul"
Cruza,7zxS4o4zmwxJNe5UvC2Fx5,indie r&b
Tems,687cZJR45JO7jhk1LHIbgq,"afro r&b, alte, nigerian pop, r&b"
August Royals,75lrknh4n2savTcDGbMchq,
Tirzah,6f5lOlSFJw9K79gaNnmWAd,"alternative r&b, art pop, chamber psych, electra, electronica, escape room, experimental pop, indie soul, uk contemporary r&b"
Roddy Ricch,757aE44tKEUQEqRuT6GnEB,"melodic rap, rap, trap"
Lil Mosey,5zctI4wO9XSKS8XwcnqEHk,"melodic rap, rap, rap conscient, trap, vapor trap"
Arizona Zervas,0vRvGUQVUjytro0xpb26bs,"pop rap, rhode island rap, social media pop"
Cardi B,4kYSro6naA4h99UJvo89HB,"dance pop, pop, pop rap, rap"
Trevor Daniel,7uaIm6Pw7xplS8Dy06V6pT,"alternative r&b, melodic rap, pop, pop rap"
Jack Harlow,2LIk90788K0zvyj2JJVwkJ,"deep underground hip hop, kentucky hip hop, rap"
Dua Lipa,6M2wZ9GZgrQXHCFfjv46we,"dance pop, pop, uk pop"
SAINt JHN,0H39MdGGX6dbnnQPt6NQkZ,"melodic rap, pop rap, rap, slap house, trap"
Justin Bieber,1uNFoZAHBGtllmzznpCI3s,"canadian pop, pop"
Lee Eun Sang,23oRZ1WSV1YCPk3Ra7ivzJ,k-pop
Tears For Fears,4bthk9UfsYUYdcFyqxmSUU,"new romantic, new wave, new wave pop, permanent wave, rock, soft rock, sophisti-pop, synthpop"
Bruno Mars,0du5cEVh5yTK9QJze8zA0C,"dance pop, pop"
Tai Verdes,2kCO8LXN1usaOPL3iEE28I,modern indie pop
Conan Gray,4Uc8Dsxct0oMqx0P6i60ea,"bedroom pop, pop"
Outkast,1G9G7WwrXka3Z1r7aIDjI7,"atl hip hop, dirty south rap, hip hop, old school atlanta hip hop, rap, southern hip hop"
Weezer,3jOstUTkEu2JkjvRdBA5Gu,"alternative rock, modern power pop, modern rock, permanent wave, rock"
King Princess,6beUvFUlKliUYJdLOXNj9C,"alt z, art pop, dance pop, electropop, indie pop, indie poptimism, nyc pop, pop"
The Kid LAROI,2tIP7SsRs7vjIcLrU85W8J,australian hip hop
M.I.A.,0QJIPDAEDILuo8AIq3pMuU,"dance pop, escape room, indietronica, new rave"
lovelytheband,4KJ6jujcNPzOyhdNoiNftp,"indie poptimism, modern alternative rock, modern rock, pop rock, rock"
Lost Frequencies,7f5Zgnp2spUuuzKplmRkt7,"belgian edm, edm, pop, pop dance, tropical house"
Neon Trees,0RpddSzUHfncUWNJXKOsjy,"modern alternative rock, modern rock, pop, pop rock, post-teen pop, rock"
Britney Spears,26dSoYclwsYLMAKD3tpOr4,"dance pop, pop, post-teen pop"
Estelle,5T0MSzX9RC5NA6gAI6irSn,"neo soul, r&b"
Nelly Furtado,2jw70GZXlAI8QzWeY2bgRc,"canadian latin, canadian pop, dance pop, pop, pop rap"
Tate McRae,45dkTj5sMRSjrmBSBeiHym,"alt z, dance pop, pop, post-teen pop"
Olivia Rodrigo,1McMsnEElThX1knmY4oliG,pop
Jon Bellion,50JJSqHUf2RQ9xsHs0KMHg,pop rap
Headline News from The Associated Press,,
Bloomberg Businessweek,,
fun.,5nCi3BB41mBaMH9gfr6Su0,"baroque pop, metropopolis, modern rock, pop rock, rock"
Songs: Ohia,3uQ5cxFHxXddqPL58egs1z,"alternative country, alternative rock, anti-folk, chamber pop, freak folk, indie folk, indie rock, lo-fi, slowcore, stomp and holler"
Cat Power,6G7OerKc3eBO9sVkRNopFC,"art pop, indie folk, indie pop, melancholia, singer-songwriter, slowcore"
Tiny Vipers,4kgIlus6ToyP9mUHoIvLtc,freak folk
Ostraca,12QhXwxSPz6xu42dDkDuCV,"emoviolence, sasscore, screamo, skramz, virginia metal"
Count Von Count,1oDbLbJSRUBBOp9SU6NOjI,"children's music, sesame street"
The Speed of Sound in Seawater,0QS4WiN67WO4pQrzo25vmH,"math pop, progressive post-hardcore"
Invalids,1RdlYzlj42Mq7tO5y1o4Cz,"instrumental math rock, math pop, math rock, midwest emo, new jersey indie"
Coolio,3y24n3XhZ96wgwRXjvS17T,"g funk, gangster rap, hip hop, rap, west coast rap"
Shakka,7fqDRFkiuwzFDde1K0taVs,uk hip hop
AlunaGeorge,2VAnyOxzJuSAj7XIuEOT38,"electropop, house, tropical house"
A$AP Ferg,5dHt1vcEm9qb8fCyLcB3HL,"hip hop, pop rap, rap, southern hip hop, trap, underground hip hop"
WATT,4olE3I5QU0dvSR7LIpqTXc,modern alternative rock
Tiësto,2o5jDhtHVPhrJdv3cEQ99Z,"big room, brostep, dance pop, dutch edm, edm, house, pop, pop dance, slap house, trance, tropical house"
Knife Party,2DuJi13MWHjRHrqRUwk8vH,"australian dance, brostep, complextro, edm, electro house, moombahton"
Mojave 3,4jSYHcSo85heWskYvAULio,"alternative rock, dream pop, slowcore"
Spain,1XW5L5zIBqMw7sqkkuIi5n,slowcore
Low,7FW2qwsY0zLV9GppWatQ5P,
Sharon Van Etten,2wJ4vsxWd7df7dRU4KcoDe,"art pop, chamber pop, dream pop, freak folk, indie folk, indie pop, indie rock, melancholia, new jersey indie, stomp and holler"
Migos,6oMuImdp5ZcFhWP0ESe6mG,"atl hip hop, hip hop, pop rap, rap, trap"
Sinke Dûs,7G1jLG6TOGiYhRsdiUdm1k,"dark ambient, dronescape"
The Zenith Passage,55ISuKXdlefU2R5hV3GWnf,"brutal death metal, sci-fi metal, technical brutal death metal, technical death metal"
Echo Grid,4qGt1eVZPXnNdybSfpi8lv,"drift, space ambient"
Apocryphos,64qsbZn2w42kGEHQWsjgdP,"dark jazz, dronescape"
Atrium Carceri,6UIsHrMMddC9hmkwI4J3Jr,"dark jazz, dronescape, neoclassical darkwave, rune folk, video game music"
Cities Last Broadcast,4TiCdaMLVAz0W8GqeZ6jN4,"dark ambient, dark jazz, dronescape"
Randal Collier-Ford,5E0Y5re2eCZgrma3yTd8EX,dronescape
Subheim,3sajvkViwU2f1v50atpMwv,"ambient idm, dark jazz, greek downtempo"
Wouter Veldhuis,1EW9uuskRAjaZUqwHSvk8B,"ambient, drift, drone, nu age"
Keosz,4lFmHaaR3XATl9yVLqWuhz,"dronescape, slovak electronic"
Martin Stig Andersen,3P5BX46nHeJprcr04amwkV,video game music
Flowers for Bodysnatchers,565zprRMNOV0BSSUL7elBV,"dark ambient, dronescape"
Meine Sela,7K3zxPwEbmuPo1NpzugNxI,
DEX 1200,2roONpdgmZHRTpr1IFNw0d,chill out
Tech Guru,6HWoxr5odNX04juRVTyw1q,
Dreamers' State,6mA1DkmcKhcWZeDOiYfUV2,
Theta Aum,7JqEtz50hLij7xaWbuWV42,
Phlieng,42CYfnqvxyFOZwgXPNEyIB,
The Brotet,1RMsv0fIkVQpdA93TvfLfk,
福居良,6xziHeYBcmC2TA0cXsFpZC,"classic japanese jazz, japanese jazz"
Mcbaise,1bHp6iVI7Jit4RCKtic0YO,
Masayoshi Takanaka,2Ex4vjQ6mSh5woTlDWto6d,japanese jazz
The Almost,5X09SRt3qx77eh0XRreLjr,"christian alternative rock, christian rock, pop punk, post-hardcore, screamo"
Eighteen Visions,1KcePrJuVbBv9SyqCEpdPb,"melodic metalcore, metalcore, screamo"
From Autumn To Ashes,1t0af5EH36iQVJ06XnLDOt,"melodic metalcore, metalcore, post-hardcore, screamo"
Hell Is For Heroes,1vrwXqSGdLsWtvIev4H0WH,"british alternative rock, uk post-hardcore"
Idlewild,1xdB9gS1NrKEYgZUEfoqIw,"britpop, scottish indie, scottish rock"
Fightstar,3CI0BdDDxe6D21RmqTB5fn,"british alternative rock, uk post-hardcore"
Gallows,0LpwbxbT8dPiqUnul4ngzu,melodic hardcore
Box Car Racer,0DK7FqcaL3ks9TfFn9y1sD,"pop punk, punk, skate punk"
Kill Hannah,3s6SVwL2W0JLnIlwkjnU55,"electronic rock, electropowerpop, screamo"
The Used,55VydwMyCuGcavwPuhutPL,"post-hardcore, rock, screamo"
Swedish House Mafia,1h6Cn3P4NGzXbaXidqURXs,"dance pop, edm, electro house, pop, pop dance, progressive electro house"
Sugi.wa,0XUBVuE1odesNug0oKt9Me,"chillhop, lo-fi beats"
Roy Blair,6Sa4YbwEdGlfVSJMF1Lp67,"bedroom pop, indie pop"
Emily Yacina,50oMAfElZgbElx2ktukv47,"lo-fi indie, small room"
HEALTH,6FfjnGXMhxSsJTuGLWBDth,"grave wave, metropopolis, noise pop, noise rock"
Kenny Mason,4mwdnO2jZrMmMVrjcHsZBv,"atl hip hop, indie hip hop, underground hip hop"
Alien Boy,65vqyT3OjG2zvb3cO1s44j,"5th wave emo, bubblegrunge, dreamo, indie punk, portland indie"
Infinity Shred,17wNCnrQvAUPyVZ8FOZeni,
Flamingo 7,,
"Look Mom, I'm on TV!",5sEAgrYK5M08oKLFXSzZaG,lo-fi indie
Tides Of Man,4psrqC3PJSJSNJ9Vmqj2ZK,"dreamo, progressive post-hardcore, tampa indie"
Senses Fail,591yCCsZCLXvaJ0Rg38vLZ,"emo, metalcore, pop punk, post-hardcore, screamo"
Vanna,7cXUCar1BPOeMI2qza9oa1,"melodic metalcore, metalcore, post-hardcore"
Isles & Glaciers,6dHr8Y0nPrnHiBOuJzuu8F,"metalcore, progressive post-hardcore"
Hawthorne Heights,126FigDBtqwS2YsOYMTPQe,"dayton indie, emo, pop punk, post-hardcore, screamo"
The Word Alive,1CF8aEN939swnuIZGFI7Hk,"melodic metalcore, metalcore, post-screamo, screamo, trancecore"
Gold Necklace,0TMwOKDO80DsLhlYo4oLKN,"progressive post-hardcore, swancore"
The Forest Escape,63nWC8U7RxoOnCLl3b6AK4,"environmental, rain"
The Pilgrim Soul in You,3UwrRDlu8YWVl54YMSe1nw,
Ulver,6bYFkBNvayh3nGqxcPp7Sv,"black metal, downtempo, norwegian black metal, norwegian metal, post-metal"
Hordak,2Sck2gprXGiNKnrQGu1d4X,
Urze de Lume,1xMbIDX84lwTAa7TrydSL7,dark folk
Neun Welten,6MHshFoAwOkDSAmxRmXNvd,"medieval folk, neoclassical darkwave, neofolk"
Empyrium,4zDkgQanNydhYIqQwQK9Ct,"doom metal, gothic metal, neoclassical darkwave, pagan black metal"
October Falls,1sEzh6oUPr7Hlql0kq13ZS,autonomous black metal
Arcana,66CXWjxzNUsdJxJ2JdwvnR,"dance pop, pop"
Vàli,23JfHao7GdCfsGkXw4jJl8,"metalcore, post-screamo"
Tenhi,7jd9BYVXgcRC0yfoC7NGWW,"dark folk, medieval folk, neoclassical darkwave, neofolk, nordic folk, rune folk, viking folk"
Estatic Fear,4Mocb7ciPTl2KmMS6QtM2p,"austrian metal, neoclassical darkwave"
Forseti,4xXlD6m5ZztsIo7ybCYbP3,
Rota Fortunae,2zoXi3vdtOEG4ycQDPGKWp,
Arrowwood,1AMZABSzzxeqi9991JLB9D,"dark folk, neofolk"
Nucleus Torn,3AvPtM6qomFlw3wisdm2GS,swiss metal
Novemthree,5qJoiS3XGfOTRhpXZEraRX,"medieval folk, neofolk, rune folk"
Nhor,2cWZOOzeOm4WmBJRnD5R7I,"dance pop, pop, post-teen pop, r&b, urban contemporary"
Nebelung,0Cni0xa5WxWoLWOjUKRhsW,"dark folk, neofolk"
Havnatt,7x92KPrPBjxKtLeljjz3Tq,"dark folk, rune folk"
All My Faith Lost...,5ItTvQ8PZy8FdroWwlTQAs,"dark wave, ethereal wave, medieval folk, neoclassical darkwave"
Imbaru,5kihGduHUFPmpuVU779EX6,
Bauda,2C6i0I5RiGzDKN9IAF8reh,"banda, norteno, regional mexican"
Ravenstorm,2HwkKXjcwlmQlZ71LKyhVX,
Ainulindale,4xiosJ5BCuVMnNNp1w5OW3,"dark folk, middle earth, neoclassical darkwave, rune folk"
Suldusk,27bhelNsrdlX5Y5H7yigfg,dark folk
Woods Of Ypres,24dCDrr94SNSAREMJhBHCs,"canadian black metal, canadian metal, doom metal, gothic metal"
In Gowan Ring,1E7fIaRST7jAGkfK0O8SoM,"medieval folk, neoclassical darkwave, neofolk"
Sopor Aeternus & The Ensemble Of Shadows,4DJ9mOfSKt9vg0Zhlwf6te,"dark cabaret, dark wave, ethereal wave, gothic rock, medieval folk, neoclassical darkwave, neue deutsche todeskunst, rune folk, steampunk"
Beautiful Death,3Rqjq9sDEbaEiVPg0eqy8p,
ColdWorld,0y9T7O1q6PyYt8fOSJfRm5,"ambient black metal, atmospheric black metal, autonomous black metal, blackgaze, depressive black metal, german black metal, voidgaze"
Dan Caine,0r5LxNZiRy5s6to6o2Uy5A,british post-rock
Ophelia's Dream,12LzVpxCvC54BwmNcwPQWE,"dark wave, ethereal wave, medieval folk, neoclassical darkwave, rune folk"
Rajna,5HwQ6LgbaJ9OifrTioZmRi,"dark wave, ethereal wave, medieval folk, neoclassical darkwave, rune folk"
Ashbringer,697R3cOlkWzOAkXztLzeg2,"atmospheric black metal, minneapolis metal, voidgaze"
Sangre de Muerdago,31B0gbLzmTRdprWvyq5S2y,"medieval folk, neofolk"
Forgotten Tomb,56sxMCmVq5a2AZlmz39YOW,"black metal, blackgaze, depressive black metal, italian black metal, italian doom metal, italian metal"
Manes,0lAWpj5szCSwM4rUMHYmrr,"indie rock italiano, italian pop"
Old Sorcery,30SiUhbJL8LZLbO1FfVR22,dungeon synth
Autumn Tears,32WFfO8pMkrpupMgDiXlDE,"dark wave, ethereal wave, medieval folk, neoclassical darkwave"
King Dude,0erhjm5MwzWpFRFuorXLT2,"dark jazz, grave wave, neofolk"
Nature And Organisation,4yqWHSlxGSHnlEbELbjPnn,"experimental, industrial, medieval folk, neoclassical darkwave, neofolk"
Black Hill,64Ql0eGtS5olwVo47Km3zt,instrumental post-rock
Silent Whale Becomes a Dream,0Nj7c0GrOxGPhr4FqLKJCp,french post-rock
Backworld,5PrExqyv3VYpBBqC44U8EP,"medieval folk, neoclassical darkwave, neofolk"
Abandoned Toys,6chhmdP50fHDFKOnvzgTrN,"ethereal wave, medieval folk, neoclassical darkwave"
Daylight Dies,1Q5tzg3ZO6RcuafA9msCCm,"doom metal, funeral doom, gothic metal, north carolina metal"
Winterfylleth,0cKyWvYnOGpPV2NpulEYf5,"black metal, british black metal, pagan black metal, voidgaze"
Les Discrets,2VYbuGDGM7ipeu54IbKzyw,"atmospheric black metal, blackgaze, french black metal, french metal, french shoegaze, post-metal"
Night Crowned,5SErd5q1jffsYwFs3ssVJh,"finnish metal, gothenburg metal, melodic death metal"
Teal Peel,3FxTu2bdWpjdTV7axOuZSz,
Champs United,4xkf31lGfXTapfDBuqxYA9,
Calvin Keys,5Znb6NCOOTyI445iuPjwKe,jazz funk
MAX,1bqxdqvUtPWZri43cKHac8,"dance pop, electropop, pop, post-teen pop, viral pop"
Brandon Yates,7jvkeVan1ouQqab8Wyj2iP,
gravehours,5cwtCGap3COvJNt1yineor,
Mad Kelly,6ztTQK1luCxwidQqZuFhJj,
VOID,4jtsFTEnLnF4zDZaBWrH6L,social media pop
Gao the Arsonist,4ZonAe7RftZZ4ef3KGWsum,
Setec,6FdlL1n2xAfLiNkoj84KTf,
Slothrust,6Nwhmo3adbTqPMCsgBgkf4,"bubblegrunge, indie punk"
allie,0wnYgCeP013HkKoOyC5V32,"alt z, art pop, canadian electropop, canadian pop, dance pop, dark pop, electropop, escape room, indie pop, indie poptimism, metropopolis, pop, post-teen pop, vapor soul"
Groundislava,2Y2gruKUC2cAjhe0h2RpzV,wonky
American Dead Cross,34Dax4BzzztDBGblPWsUJ2,
Bring Me The Horizon,1Ffb6ejR6Fe5IamqA5oRUF,"melodic metalcore, metalcore, rock, uk metalcore"
American Memories,0KmqzXSswCoLI9pc8QFW9a,midwest emo
Land Wars,7ElwpPgxeEmTih4SlTcB9O,british math rock
7xvn,1B6XpURxZFBE9B2BT5JI7h,"dark trap, scream rap"
namara,1QHsDT2wf84okHcBKqf56A,
standards,2CBsUDeW88bcOdccmTodCe,"instrumental math rock, math pop, math rock"
Robbie Coupe III,3mdX79oFaDTzmrQ3YNlglp,
Savage Ga$p,0x7qiZJaal6j8qS7yCydFk,"aesthetic rap, lo-fi chill, meme rap, viral rap"
Scary Horror Soundscape Factory,2c16Y5KbtBkRMQrRSbYEt6,halloween
Nature Field Recordings,3DTgZfug2RpZinxGiFR5FD,rain
John Williams,3dRfiJ2650SZu6GbydcHNb,"orchestral soundtrack, soundtrack"
London Voices,7y3ULlnKKpeZ4JOKMAJQzK,british choir
Snowing,7swQ7gmKDlIOsnl0bdnaXn,"alternative emo, emo, emo punk, indie punk, midwest emo, screamo"
6ix9ine,7gZfnEnfiaHzxARJ2LeXrf,"emo rap, rap"
Rae Sremmurd,7iZtZyCzp3LItcw1wtPI3D,"hip hop, melodic rap, mississippi hip hop, pop rap, rap, southern hip hop, trap"
cupcakKe,76SlrtEaq2oViRXulxjfuM,"chicago rap, dance pop, trap queen"
Acid Ghost,3DxAikzv8719U68yCVRELD,indie garage rock
Zao,2vqfIznyoJDjhrbNAueQ6s,"christian hardcore, christian metal, mathcore, melodic metalcore, metalcore, west virginia metal"
ANAIT,7FNnA9vBm6EKceENgCGRMb,"funk carioca, funk pop, pagode baiano, pop nacional"
Crim3s,1ARDx2oCR7sJEjbnHsbbRU,"sigilkore, witch house"
Glitterer,2bTjArGDYivNxnYFH5jUcj,"american shoegaze, dreamo, indie punk, nu gaze"
How to Disappear Completely,58PAYlZ9swIJ50dcMNSMaT,polish ambient
Sowhatimdead,2naw67cznxs1VBTnTg7Vqg,
Make Them Suffer,0FZcPgWI3BsFQl4rOAGSHT,"australian metalcore, blackened deathcore, brutal deathcore, deathcore, melodic deathcore, melodic metalcore, metalcore, symphonic deathcore"
The Caretaker - Everywhere At The End Of Time,,
Jack Stauber,1vVHevk2PD45epYnDi9CCc,pittsburgh indie
White Ward,61D6KlxqzZEAWfD2CGc6Qp,"atmospheric black metal, blackgaze, post-metal, ukrainian black metal, voidgaze"
shit shit shit!,1o4ckGGkNpgZ14ynX4xge3,russian indie rock
girl in red,3uwAm6vQy7kWPS2bciKWx9,"bedroom pop, bubblegrunge, indie pop, norwegian indie, pop"
De Veil,2TI4jUHK2ucBigFGamHhSh,
Foba Bett,4Cmztoiy3V3TxjojWaqAwX,
As I Lay Dying,2vd2HnNh4pdYa9gDVHFjEu,"alternative metal, christian metal, melodic metalcore, metalcore, nu metal"
Avenged Sevenfold,0nmQIMXWTXfhgOBdNzhGOs,"alternative metal, nu metal"
Children Collide,05STafdfQBBQIV9duONwod,"australian alternative rock, australian garage punk, australian indie, australian indie rock"
Between The Buried And Me,2JC4hZm1egeJDEolLsMwZ9,"deathcore, djent, melodic metalcore, north carolina metal, progressive metal"
Cynic,5nXldeedEas60jZnMi40p4,"florida death metal, jazz metal, miami metal, progressive metal, technical death metal"
